system:index,Longitude,PlotID,Type,description,doy-20140509,doy-20140525,doy-20140610,doy-20140626,doy-20140712,doy-20140728,doy-20140813,doy-20140829,doy-20140914,doy-20140930,doy-20150509,doy-20150525,doy-20150610,doy-20150626,doy-20150712,doy-20150728,doy-20150813,doy-20150829,doy-20150914,doy-20150930,evi-20140509,evi-20140525,evi-20140610,evi-20140626,evi-20140712,evi-20140728,evi-20140813,evi-20140829,evi-20140914,evi-20140930,evi-20150509,evi-20150525,evi-20150610,evi-20150626,evi-20150712,evi-20150728,evi-20150813,evi-20150829,evi-20150914,evi-20150930,geometry,name,ndvi-20140509,ndvi-20140525,ndvi-20140610,ndvi-20140626,ndvi-20140712,ndvi-20140728,ndvi-20140813,ndvi-20140829,ndvi-20140914,ndvi-20140930,ndvi-20150509,ndvi-20150525,ndvi-20150610,ndvi-20150626,ndvi-20150712,ndvi-20150728,ndvi-20150813,ndvi-20150829,ndvi-20150914,ndvi-20150930,summaryQA-20140509,summaryQA-20140525,summaryQA-20140610,summaryQA-20140626,summaryQA-20140712,summaryQA-20140728,summaryQA-20140813,summaryQA-20140829,summaryQA-20140914,summaryQA-20140930,summaryQA-20150509,summaryQA-20150525,summaryQA-20150610,summaryQA-20150626,summaryQA-20150712,summaryQA-20150728,summaryQA-20150813,summaryQA-20150829,summaryQA-20150914,summaryQA-20150930,.geo
1475,-114.03889,103p,Pellet 2015,,132,153,174,192,194,213,237,249,258,279,142,154,167,186,204,211,226,243,263,287,2553,1687,2342,2467,3097,2711,3102,2574,2807,1854,2992,2951,3048,2268,2224,2010,2886,2146,2474,1690,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03889,46.70473]}",,4756,3404,5099,4691,5245,5520,5195,5108,5241,4072,5002,5715,5100,4314,3981,3958,4679,4193,4620,3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03889,46.70473]}"
1423,-114.03422,1209.0,Biomass,,142,153,176,181,194,217,231,249,263,279,129,154,163,177,195,211,226,256,270,273,2071,2058,1811,1754,1745,1496,1419,1391,1231,1095,2126,2240,2148,1920,1622,1358,1839,2084,1295,1165,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03422,46.70509]}",,4276,3770,3463,3596,3101,2950,3045,2801,2819,2430,4069,4896,4220,3843,3170,2863,3007,3485,2388,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03422,46.70509]}"
1424,-114.03466,1210.0,Biomass,,142,153,176,181,194,217,231,249,263,279,129,154,163,177,195,211,226,256,270,273,2071,2058,1811,1754,1745,1496,1419,1391,1231,1095,2126,2240,2148,1920,1622,1358,1839,2084,1295,1165,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03466,46.70617]}",,4276,3770,3463,3596,3101,2950,3045,2801,2819,2430,4069,4896,4220,3843,3170,2863,3007,3485,2388,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03466,46.70617]}"
1425,-114.03242,1211.0,Biomass,,142,153,176,181,194,217,231,249,263,279,129,154,163,177,195,211,226,256,270,273,2071,2058,1811,1754,1745,1496,1419,1391,1231,1095,2126,2240,2148,1920,1622,1358,1839,2084,1295,1165,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03242,46.70494]}",,4276,3770,3463,3596,3101,2950,3045,2801,2819,2430,4069,4896,4220,3843,3170,2863,3007,3485,2388,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03242,46.70494]}"
1422,-114.03335,1208.0,Biomass,,132,153,162,181,206,217,240,247,263,279,142,154,163,179,195,223,226,243,266,273,2491,2048,2144,1765,1468,1584,1340,1319,1221,1187,2470,2268,2015,1819,1682,1450,1821,1424,1281,1214,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03335,46.7061]}",,4180,3731,3490,3765,3057,2892,2997,2741,2551,2430,4187,4777,3958,3424,3141,3253,2986,2652,2670,2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03335,46.7061]}"
1421,-114.03217,1207.0,Biomass,,137,153,162,181,208,217,240,251,263,279,142,154,163,177,195,211,226,243,266,277,2210,2048,2261,1765,1610,1579,1396,1897,1250,1140,2625,2250,2272,1984,1798,1524,1987,1498,1285,1266,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03217,46.70684]}",,4103,3731,3697,3765,3259,3037,3143,3441,2915,2712,4482,4836,4296,4004,3310,3012,3203,2882,2765,2492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03217,46.70684]}"
1535,-114.03807,28p,Pellet 2014,,142,153,162,192,206,212,226,247,267,283,142,159,165,179,193,213,226,243,263,284,1942,1994,2793,2451,2551,3308,3870,2797,2589,2542,3306,3151,3790,2858,3057,3222,2509,2119,2311,2042,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03807,46.70837]}",,4319,4012,5065,4592,5155,5161,6092,5293,4477,4269,5668,6184,5957,4698,5619,5059,4071,3878,4001,3687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03807,46.70837]}"
1524,-114.03912,17p,Pellet 2014,,140,153,174,187,203,210,226,247,268,279,142,154,165,183,193,213,226,243,270,287,1911,1699,2081,2486,2330,2546,2354,1950,2045,1811,2846,2654,2870,3022,2146,2203,2507,2119,2000,2007,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03912,46.70725]}",,4313,3419,4578,4257,3983,4570,4314,3985,4214,3682,4771,5352,4667,4839,4299,3844,4088,3878,3608,4129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03912,46.70725]}"
1513,-114.03976,6p,Pellet 2014,,137,153,162,183,208,217,240,249,258,279,140,154,163,179,193,211,226,252,266,273,2348,2555,2855,2925,2952,3334,2820,2996,2807,1854,3110,3012,2901,2961,2871,2344,2498,2459,2291,2017,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03976,46.7069]}",,4563,4978,5275,5838,5579,5809,5679,5329,5241,4072,4858,6040,5432,5052,5705,4499,4123,4763,4548,4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03976,46.7069]}"
1519,-114.03998,12p,Pellet 2014,,137,153,162,183,208,217,240,249,258,279,140,154,163,179,193,211,226,252,266,273,2348,2555,2855,2925,2952,3334,2820,2996,2807,1854,3110,3012,2901,2961,2871,2344,2498,2459,2291,2017,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03998,46.70649]}",,4563,4978,5275,5838,5579,5809,5679,5329,5241,4072,4858,6040,5432,5052,5705,4499,4123,4763,4548,4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03998,46.70649]}"
1334,-114.03927,950.0,Biomass,,137,153,176,192,208,217,231,249,263,279,140,154,163,179,204,211,226,254,266,284,2399,2281,2694,3789,4196,3219,3109,3891,2521,2464,1591,2768,3875,3829,3699,3365,2950,2844,2312,1805,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03927,46.71062]}",,4744,4668,5132,6562,6811,5299,5808,6554,5126,4829,5239,5578,6562,6234,5866,5786,4789,5012,4547,3354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03927,46.71062]}"
1527,-114.04081,20p,Pellet 2014,,137,153,176,192,208,217,231,249,263,279,140,154,163,179,204,211,226,254,266,284,2399,2281,2694,3789,4196,3219,3109,3891,2521,2464,1591,2768,3875,3829,3699,3365,2950,2844,2312,1805,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04081,46.71148]}",,4744,4668,5132,6562,6811,5299,5808,6554,5126,4829,5239,5578,6562,6234,5866,5786,4789,5012,4547,3354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04081,46.71148]}"
1438,-114.03476,1229.0,Biomass,,142,153,171,183,208,217,238,245,263,276,142,154,163,179,195,223,226,252,270,273,2106,2370,2498,1859,1670,1597,1325,1367,1394,1458,2646,2194,2222,1819,1719,1396,1985,1324,1384,1269,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03476,46.71447]}",,4353,4187,4183,3688,3338,3140,3159,3269,3075,2705,4545,4662,4310,3479,3363,3236,3324,2776,2609,2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03476,46.71447]}"
1436,-114.03623,1227.0,Biomass,,140,153,174,181,208,217,231,251,263,276,129,154,163,179,195,224,226,254,266,288,1966,1515,1667,1872,1737,2406,2441,2254,1788,1703,1937,2703,2523,1837,1790,2127,2085,1554,1260,1682,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03623,46.71213]}",,4334,3039,3528,3950,3606,4391,4583,3998,3803,3105,3909,5297,4547,3420,3253,3667,3389,3077,2685,2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03623,46.71213]}"
1437,-114.03191,1228.0,Biomass,,141,155,176,188,194,217,226,247,263,279,129,158,163,186,200,211,226,243,266,278,3086,2696,1824,1980,1835,1640,1675,1371,1269,1219,2108,2638,1848,1846,1551,1455,1985,1692,1426,1466,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03191,46.71537]}",,5057,4321,3584,4178,3260,3139,3168,3162,2873,2876,4337,4588,3729,3518,3434,2966,3324,3279,3107,3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03191,46.71537]}"
1439,-114.03295,1230.0,Biomass,,142,153,162,187,194,217,226,245,268,279,129,158,165,177,193,223,226,254,263,278,1977,1606,1944,1812,1505,1350,1592,1396,1357,1147,1932,1981,1933,1923,1726,1357,1855,1485,1587,1434,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03295,46.71962]}",,4012,3089,3401,3193,2671,2612,2890,3156,2944,2534,3851,3643,3343,3712,3573,2994,3051,2826,2777,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03295,46.71962]}"
1525,-113.99387,18p,Pellet 2014,,132,155,171,192,194,213,231,254,258,279,129,154,163,177,204,223,226,256,263,273,2742,3492,3959,2778,2884,2362,2278,1846,2094,1498,1868,3196,3398,2042,2792,1957,3084,2500,2251,1453,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.99387,46.71947]}",,5655,5741,6674,5683,5323,5608,5139,5041,4664,4243,4281,6811,6539,4612,5237,5187,5781,5326,4956,4702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.99387,46.71947]}"
1482,-114.00907,110p,Pellet 2015,,142,155,171,192,194,217,240,256,258,279,129,159,163,179,202,211,226,252,268,277,1873,2688,2351,1912,2011,1792,1290,1665,1480,1240,1842,2028,2270,1842,1629,1665,2057,1574,1426,1452,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00907,46.728352]}",,4210,4390,4087,3662,3582,3350,2950,3132,2908,2800,3912,4590,4394,3493,3415,3372,3394,3236,2961,2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00907,46.728352]}"
1056,-114.03214,314.0,Biomass,,137,156,171,183,194,217,240,254,263,279,129,149,163,179,195,211,226,254,271,278,2476,2233,2170,1689,1771,1428,1217,1226,1176,1104,2012,2571,1995,1759,1498,1244,1595,1280,1249,1246,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03214,46.73979]}",,4369,4429,3679,3264,3049,2631,2605,2694,2360,2295,4126,4295,3974,3220,2922,2484,2716,2337,2709,2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03214,46.73979]}"
1055,-114.03489,313.0,Biomass,,142,153,172,183,208,210,240,256,268,279,129,149,163,179,195,211,226,252,266,273,2306,2364,2081,1999,1550,1712,1282,1440,1412,1124,2164,2641,2164,1880,1720,1407,1703,1178,1235,1132,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03489,46.73975]}",,4514,4284,4380,3789,3024,3063,2843,2834,3092,2593,4133,4437,4273,3552,3356,2920,2754,2458,2593,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03489,46.73975]}"
1052,-114.03402,310.0,Biomass,,137,156,171,183,194,217,240,254,263,279,129,149,163,179,195,211,226,254,271,278,2476,2233,2170,1689,1771,1428,1217,1226,1176,1104,2012,2571,1995,1759,1498,1244,1595,1280,1249,1246,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03402,46.74095]}",,4369,4429,3679,3264,3049,2631,2605,2694,2360,2295,4126,4295,3974,3220,2922,2484,2716,2337,2709,2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03402,46.74095]}"
5,-114.04446,325.0,Phenology,,142,153,162,183,194,217,240,247,263,279,129,159,167,179,193,223,226,243,263,278,2657,2692,2556,2101,1923,1580,1575,1471,1464,1261,2359,2450,2368,1856,1564,1440,1776,1342,1525,1383,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04446,46.73497]}",,5157,4639,4029,3956,3293,2907,3118,2950,2931,2543,4539,5095,4126,3433,3279,3145,2996,2594,2746,2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04446,46.73497]}"
1467,-114.04418,5325.0,Biomass,,142,153,162,183,194,217,240,247,263,279,129,159,167,179,193,223,226,243,263,278,2657,2692,2556,2101,1923,1580,1575,1471,1464,1261,2359,2450,2368,1856,1564,1440,1776,1342,1525,1383,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04418,46.73476]}",,5157,4639,4029,3956,3293,2907,3118,2950,2931,2543,4539,5095,4126,3433,3279,3145,2996,2594,2746,2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04418,46.73476]}"
1061,-114.0443,325.0,Biomass,,142,153,162,183,194,217,240,247,263,279,129,159,167,179,193,223,226,243,263,278,2657,2692,2556,2101,1923,1580,1575,1471,1464,1261,2359,2450,2368,1856,1564,1440,1776,1342,1525,1383,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.0443,46.73423]}",,5157,4639,4029,3956,3293,2907,3118,2950,2931,2543,4539,5095,4126,3433,3279,3145,2996,2594,2746,2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.0443,46.73423]}"
4,-114.04424,325.0,Phenology,,142,153,162,183,194,217,240,247,263,279,129,159,167,179,193,223,226,243,263,278,2657,2692,2556,2101,1923,1580,1575,1471,1464,1261,2359,2450,2368,1856,1564,1440,1776,1342,1525,1383,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04424,46.73416]}",,5157,4639,4029,3956,3293,2907,3118,2950,2931,2543,4539,5095,4126,3433,3279,3145,2996,2594,2746,2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04424,46.73416]}"
1065,-114.04445,329.0,Biomass,,142,153,162,183,208,217,240,249,263,279,129,149,163,177,195,213,226,255,266,278,2657,2692,2562,2101,1687,1703,1575,1619,1408,1332,2359,2727,2338,1928,1686,1614,1776,1435,1455,1454,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04445,46.73307]}",,5157,4639,4054,3956,3244,3137,3118,3155,3047,2745,4539,4551,4271,3815,3174,3052,2996,3315,2854,3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04445,46.73307]}"
1063,-114.04685,327.0,Biomass,,140,155,162,187,204,217,240,249,263,279,129,159,163,179,193,211,226,243,266,278,2701,2956,2626,2195,1843,1768,1452,1624,1544,1458,2005,2257,2197,1876,1780,1491,1805,1565,1507,1509,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04685,46.73249]}",,5444,4696,4217,3735,3920,3212,3094,3232,3168,2851,4129,4902,4071,3568,3643,3079,3029,2981,2881,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04685,46.73249]}"
1062,-114.04638,326.0,Biomass,,140,153,162,181,194,217,240,249,263,279,129,149,163,179,193,211,226,243,266,278,2701,2321,2688,2056,1918,1770,1513,1558,1545,1345,2189,2491,2193,1910,1763,1523,1805,1561,1372,1517,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04638,46.73131]}",,5444,4292,4283,4505,3532,3209,3169,3207,3091,2878,4448,4487,4139,3532,3818,3124,3029,2940,2940,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04638,46.73131]}"
6,-114.04718,326.0,Phenology,,140,153,162,181,194,217,240,249,263,279,129,149,163,179,193,211,226,243,266,278,2701,2321,2688,2056,1918,1770,1513,1558,1545,1345,2189,2491,2193,1910,1763,1523,1805,1561,1372,1517,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04718,46.73136]}",,5444,4292,4283,4505,3532,3209,3169,3207,3091,2878,4448,4487,4139,3532,3818,3124,3029,2940,2940,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04718,46.73136]}"
1468,-114.04746,5326.0,Biomass,,140,153,162,181,194,217,240,249,263,279,129,149,163,179,193,211,226,243,266,278,2701,2321,2688,2056,1918,1770,1513,1558,1545,1345,2189,2491,2193,1910,1763,1523,1805,1561,1372,1517,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04746,46.7313]}",,5444,4292,4283,4505,3532,3209,3169,3207,3091,2878,4448,4487,4139,3532,3818,3124,3029,2940,2940,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.04746,46.7313]}"
1064,-114.0434,328.0,Biomass,,137,155,162,181,194,215,240,245,263,279,129,159,163,179,195,211,226,255,266,278,2421,2805,2346,1968,1844,1570,1452,1599,1361,1316,2005,2241,2068,1876,1716,1491,2237,1435,1265,1435,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.0434,46.73017]}",,4505,4534,3897,4137,3217,3157,3094,3510,2935,2846,4129,4895,4141,3568,3331,3079,3884,3315,2711,3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.0434,46.73017]}"
1440,-114.03445,1231.0,Biomass,,132,155,171,181,203,213,238,247,263,279,129,158,163,177,195,223,226,252,266,278,2338,2202,1894,1570,1594,1377,1178,1194,1135,1116,1816,1991,1613,1434,1306,1327,1707,1191,1217,1664,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03445,46.72213]}",,4101,3775,3382,3353,2803,2920,2837,2617,2728,2591,3736,3678,3237,2867,2586,2906,2859,2473,2566,3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03445,46.72213]}"
1557,-114.05669,50p,Pellet 2014,,142,153,162,192,208,217,240,249,263,279,142,158,163,179,193,211,226,254,266,277,2679,3416,3858,3490,3763,3730,3539,3404,2863,2480,3624,3859,3843,3703,3632,3301,4231,3575,2903,2814,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.05669,46.72793]}",,6352,6631,6561,6793,7105,6681,6896,6695,6270,5343,6529,6725,6544,6610,7127,6355,6519,6297,5892,5452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.05669,46.72793]}"
1054,-114.03087,312.0,Biomass,,142,156,172,183,194,215,240,254,263,279,129,149,167,179,195,223,226,255,266,278,1691,2141,2055,1665,1799,1386,1365,1439,1217,1080,1656,2498,2692,1655,1566,1353,1734,1415,1193,1367,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03087,46.74489]}",,3891,4428,4589,3438,3201,2974,3078,3424,2712,2662,3752,4434,4557,3282,3206,3151,3063,3450,2739,3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03087,46.74489]}"
1053,-114.03027,311.0,Biomass,,142,153,174,183,204,215,240,249,263,279,129,159,163,179,195,211,226,254,268,278,2097,2554,2211,2110,1671,1716,1530,1623,1236,1215,2025,2347,2492,2021,1847,1572,2046,1501,1337,1367,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03027,46.74438]}",,4538,4617,4536,4180,3712,3434,3292,3389,2805,2858,4260,5182,4651,3812,3630,3246,3348,2944,2821,3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03027,46.74438]}"
1210,-114.00861,628.0,Biomass,,137,153,176,192,208,217,240,256,263,283,129,159,163,177,195,211,226,243,268,273,2731,3020,2819,2925,2544,2590,2338,2776,2045,2798,2257,2728,2915,2528,2681,2340,2672,2504,2241,2333,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00861,46.75603]}",,5306,5472,5642,5878,5219,5116,5012,5494,4833,5106,5031,6408,5629,5880,5382,4955,4619,5233,4727,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00861,46.75603]}"
1212,-114.0089,630.0,Biomass,,137,153,172,188,194,217,240,245,263,279,129,159,167,184,200,218,226,254,270,277,2975,2791,2626,2649,2813,2776,1731,2312,2219,2200,2357,2676,3244,2591,2230,2636,2673,2585,2301,2466,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.0089,46.75541]}",,5348,4993,6047,6012,4761,5117,3625,5773,5191,5174,4992,6157,5429,5939,5566,5508,4619,4955,4291,4556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.0089,46.75541]}"
53,-114.00597,93.0,Biomass,,142,153,172,192,203,213,240,254,268,279,129,159,167,177,195,223,226,255,271,273,2629,2881,2704,2536,2924,2122,1977,2082,2054,1844,2448,2605,3200,2230,2346,2060,2901,2086,2077,1816,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00597,46.75769]}",,5650,5368,6245,5077,5160,5115,4277,4911,5398,4344,5250,6149,5471,5137,4786,5018,5208,5065,5236,4371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00597,46.75769]}"
1211,-114.00845,629.0,Biomass,,137,153,172,187,204,213,240,251,268,279,129,159,163,179,202,218,226,255,268,277,2584,2973,2478,3179,2283,2291,2031,2372,2144,2035,2257,2448,2606,2689,2053,2014,2881,1915,1921,2271,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00845,46.7582]}",,5005,5529,6147,5402,5680,5250,4529,4951,5171,4422,5031,5935,5050,5050,4565,4481,5170,5002,4077,4190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00845,46.7582]}"
51,-114.00965,91.0,Biomass,,137,153,176,192,206,217,240,245,263,283,140,158,163,177,195,218,226,243,266,277,2994,2973,3287,3185,2649,3102,2556,2286,1938,2269,3335,3651,3335,2931,3106,2769,2901,2077,1978,2005,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00965,46.75959]}",,6107,5529,6599,6502,6474,6295,5976,6737,5631,5465,5959,6588,6645,6844,6576,6430,5208,5274,5636,5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00965,46.75959]}"
54,-114.00498,94.0,Biomass,,141,153,171,192,194,213,240,249,263,279,140,159,163,179,202,211,226,255,266,277,3756,3757,4115,2940,3971,2870,2599,2833,2396,2201,3303,2956,3193,3280,2880,2551,2946,2304,2178,2161,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00498,46.75998]}",,6847,6926,6963,5881,6897,7064,6400,6316,6502,6534,5831,7286,6348,6511,6668,5814,5229,6357,5468,5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00498,46.75998]}"
55,-114.00355,95.0,Biomass,,141,153,171,192,194,213,240,249,263,279,140,159,163,179,202,211,226,255,266,277,3756,3757,4115,2940,3971,2870,2599,2833,2396,2201,3303,2956,3193,3280,2880,2551,2946,2304,2178,2161,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00355,46.76011]}",,6847,6926,6963,5881,6897,7064,6400,6316,6502,6534,5831,7286,6348,6511,6668,5814,5229,6357,5468,5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00355,46.76011]}"
52,-114.01147,92.0,Biomass,,137,153,176,192,206,217,240,245,263,283,140,158,163,177,195,218,226,243,266,277,2994,2973,3287,3185,2649,3102,2556,2286,1938,2269,3335,3651,3335,2931,3106,2769,2901,2077,1978,2005,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.01147,46.76003]}",,6107,5529,6599,6502,6474,6295,5976,6737,5631,5465,5959,6588,6645,6844,6576,6430,5208,5274,5636,5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.01147,46.76003]}"
